workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1113868,2012-08-03 11:46:00,2012-08-03 11:16:00,N545ND,6475.1,2750.0,R/H FLAP I/B INSPECTION PANEL TINNERMAN NUTS BAD.,2012-08-03,INSTALLED NEW TINNERMAN NUTPLATES IAW CESSNA SE SRM 51-40-00(REV 4).,c_49,flap
1113868,2012-08-03 11:46:00,2012-08-03 11:16:00,N545ND,6475.1,2750.0,BOTH O/B L/H UPPER FLAP HINGE INSP PANELS HAVE BROKEN NUTPLATES.,2012-08-03,INSTALLED NEW TINNERMAN NUTPLATE IAW CESSNA SE SRM 51-40-00(REV 4).,c_49,flap
1114510,2012-08-23 14:56:00,2012-08-23 00:00:00,N556ND,7821.599999999999,2750.0,L/H OUTBOARD FLAP ROLLER NUT BACKED OFF,2012-08-23,TIGHTEN NUT,c_49,flap
1114775,2012-08-30 14:55:00,2012-08-30 00:00:00,N556ND,7821.599999999999,5510.0,R/H FLAP: FOD IN MISSING PANEL,2012-08-30,REMOVED FOD,c_49,flap
1114775,2012-08-30 14:55:00,2012-08-30 00:00:00,N556ND,7821.599999999999,2750.0,L/H FLAP ROLLER OUTBOARD NUT BACKED OFF,2012-08-30,TIGHTEN NUT,c_49,flap
1114775,2012-08-30 14:55:00,2012-08-30 00:00:00,N556ND,7821.599999999999,5510.0,R/H FLAP MISSING INSPECTION PANEL,2012-08-30,REINSTALLED INSPECTION PANEL,c_49,flap
1114982,2012-09-05 13:52:00,2012-09-05 15:16:00,N529ND,10580.2,550.0,L/H FLAP ON TOP HAS MULTIPLE BENDS TOWARD OUTER SIDES & MULTIPLE DENTS ON L/H SIDE OF VERTICAL STAB.,2012-09-05,"INSPECTED FLAP & HORIZONTAL STAB, FOUND DAMAGE TO BE NEGLIGIBLE. A/C OK FOR RETURN TO FLIGHT.",c_49,flap
1115940,2012-10-01 07:06:00,2012-10-01 15:55:00,N536ND,6623.400000000001,5510.0,RIVET ON TOP R/H FLAP IS CHAFING.,2012-10-01,INSTALLED ANTI-CHAFE TAPE ON RIVET HEAD.,c_49,flap
1116018,2012-10-03 06:47:00,2012-10-22 13:59:00,N558ND,7224.900000000001,2750.0,FLAP MOTOR IS LOOSE.,2012-10-03,TIGHTENED FLAP MOTOR THRU BOLTS.,c_49,flap
1116203,2012-10-09 13:59:00,2012-10-09 15:08:00,N520ND,6506.6,5510.0,INSP PANEL ON R/H FLAP IS BEGINING TO CHAFE.,2012-10-09,INSTALLED ANTI-CHAFE TAPE.,c_49,flap
